Time;Speed;Altitude
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:01;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00000;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:00;00001;00,0
00:00:01;00001;00,0
00:00:01;00001;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:01;00002;00,0
00:00:02;00002;00,0
00:00:02;00002;00,0
00:00:02;00002;00,0
00:00:02;00002;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00003;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:02;00004;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00005;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00006;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00007;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:03;00008;00,0
00:00:04;00008;00,0
00:00:04;00008;00,0
00:00:04;00008;00,0
00:00:04;00008;00,0
00:00:04;00008;00,0
00:00:04;00008;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00009;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00010;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:04;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00011;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00012;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00013;00,0
00:00:05;00014;00,0
00:00:05;00014;00,0
00:00:05;00014;00,0
00:00:05;00014;00,0
00:00:05;00014;00,0
00:00:05;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00014;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00015;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00016;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00017;00,0
00:00:06;00018;00,0
00:00:06;00018;00,0
00:00:06;00018;00,0
00:00:06;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00018;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00019;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,0
00:00:07;00020;00,1
00:00:07;00020;00,1
00:00:07;00020;00,1
00:00:07;00020;00,1
00:00:07;00020;00,1
00:00:07;00020;00,1
00:00:07;00021;00,1
00:00:07;00021;00,1
00:00:07;00021;00,1
00:00:07;00021;00,1
00:00:07;00021;00,1
00:00:07;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00021;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00022;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00023;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:08;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00024;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00025;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00026;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,1
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00027;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:09;00028;00,2
00:00:10;00028;00,2
00:00:10;00028;00,2
00:00:10;00028;00,2
00:00:10;00028;00,2
00:00:10;00028;00,2
00:00:10;00028;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00029;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00030;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00031;00,2
00:00:10;00032;00,2
00:00:10;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00032;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00033;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00034;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:11;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00035;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00036;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00037;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,2
00:00:12;00038;00,3
00:00:12;00038;00,3
00:00:12;00038;00,3
00:00:12;00038;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:12;00039;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00040;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
00:00:13;00041;00,3
